;latitude;longitude;elevacao;diff_elev;distancias;soma_elev;soma_dist;km_group;desnivel_positivo;desnivel_negativo
1506;-22,393582;-44,935046;1175,8;1,0;4,03;249,28571428571433;6519,989999999991;7;1,0;0,0
1507;-22,393544;-44,935041;1176,2;0,40000000000009095;4,26;249,68571428571443;6524,249999999991;7;0,40000000000009095;0,0
1508;-22,393484;-44,935065;1176,2;0,0;7,11;249,68571428571443;6531,359999999991;7;0,0;0,0
1509;-22,39344;-44,935098;1174,4;-1,7999999999999545;5,95;247,88571428571447;6537,30999999999;7;0,0;-1,7999999999999545
1510;-22,393415;-44,935105;1173,6;-0,8000000000001819;2,87;247,0857142857143;6540,17999999999;7;0,0;-0,8000000000001819
1511;-22,393409;-44,93511;1173,4;-0,1999999999998181;0,84;246,88571428571447;6541,01999999999;7;0,0;-0,1999999999998181
1512;-22,393374;-44,935122;1172,2;-1,2000000000000455;4,08;245,68571428571443;6545,09999999999;7;0,0;-1,2000000000000455
1513;-22,393341;-44,935129;1171,2;-1,0;3,74;244,68571428571443;6548,83999999999;7;0,0;-1,0
1514;-22,393327;-44,935129;1170,6;-0,6000000000001364;1,56;244,0857142857143;6550,3999999999905;7;0,0;-0,6000000000001364
1515;-22,393315;-44,93513;1170,0;-0,599999999999909;1,34;243,48571428571438;6551,739999999991;7;0,0;-0,599999999999909
1516;-22,393203;-44,935124;1170,0;0,0;12,47;243,48571428571438;6564,209999999991;7;0,0;0,0
1517;-22,393176;-44,935132;1169,6;-0,40000000000009095;3,11;243,0857142857143;6567,319999999991;7;0,0;-0,40000000000009095
1518;-22,393154;-44,935142;1169,0;-0,599999999999909;2,65;242,48571428571438;6569,96999999999;7;0,0;-0,599999999999909
1519;-22,393143;-44,935147;1168,6;-0,40000000000009095;1,33;242,0857142857143;6571,29999999999;7;0,0;-0,40000000000009095
1520;-22,393115;-44,935157;1167,4;-1,199999999999818;3,28;240,88571428571447;6574,57999999999;7;0,0;-1,199999999999818
1521;-22,393082;-44,935172;1166,2;-1,2000000000000455;3,98;239,68571428571443;6578,5599999999895;7;0,0;-1,2000000000000455
1522;-22,393036;-44,935194;1164,8;-1,400000000000091;5,59;238,28571428571433;6584,14999999999;7;0,0;-1,400000000000091
1523;-22,393002;-44,935216;1163,8;-1,0;4,41;237,28571428571433;6588,5599999999895;7;0,0;-1,0
1524;-22,392943;-44,93526;1162,6;-1,2000000000000455;7,97;236,0857142857143;6596,52999999999;7;0,0;-1,2000000000000455
1525;-22,392904;-44,935291;1162,4;-0,1999999999998181;5,38;235,88571428571447;6601,90999999999;7;0,0;-0,1999999999998181
1526;-22,392844;-44,935317;1161,6;-0,8000000000001819;7,19;235,0857142857143;6609,099999999989;7;0,0;-0,8000000000001819
1527;-22,392821;-44,935318;1161,4;-0,1999999999998181;2,56;234,88571428571447;6611,65999999999;7;0,0;-0,1999999999998181
1528;-22,392786;-44,935314;1160,6;-0,8000000000001819;3,91;234,0857142857143;6615,56999999999;7;0,0;-0,8000000000001819
1529;-22,392772;-44,935311;1160,2;-0,3999999999998636;1,59;233,68571428571443;6617,15999999999;7;0,0;-0,3999999999998636
1530;-22,392734;-44,935312;1159,0;-1,2000000000000455;4,23;232,48571428571438;6621,389999999989;7;0,0;-1,2000000000000455
1531;-22,392716;-44,93531;1158,0;-1,0;2,01;231,48571428571438;6623,39999999999;7;0,0;-1,0
1532;-22,39269;-44,935327;1157,2;-0,7999999999999545;3,38;230,68571428571443;6626,77999999999;7;0,0;-0,7999999999999545
1533;-22,392677;-44,935333;1156,8;-0,40000000000009095;1,57;230,28571428571433;6628,349999999989;7;0,0;-0,40000000000009095
1534;-22,392646;-44,935349;1156,2;-0,599999999999909;3,82;229,68571428571443;6632,169999999989;7;0,0;-0,599999999999909
1535;-22,39263;-44,935358;1155,6;-0,6000000000001364;2,01;229,0857142857143;6634,179999999989;7;0,0;-0,6000000000001364
