;latitude;longitude;elevacao;diff_elev;distancias;soma_elev;soma_dist;km_group;desnivel_positivo;desnivel_negativo
10965;-22.391871;-44.954456;1043.0;-0.5;3.54;28.200000000000045;31627.470000000216;32;0.0;-0.5
10966;-22.39186;-44.954482;1042.6;-0.40000000000009095;2.94;27.799999999999955;31630.410000000214;32;0.0;-0.40000000000009095
10967;-22.391851;-44.954506;1042.6;0.0;2.66;27.799999999999955;31633.070000000214;32;0.0;0.0
10968;-22.391843;-44.954529;1042.6;0.0;2.53;27.799999999999955;31635.600000000213;32;0.0;0.0
10969;-22.391836;-44.954547;1042.6;0.0;2.01;27.799999999999955;31637.61000000021;32;0.0;0.0
10970;-22.391827;-44.954571;1042.7;0.10000000000013642;2.66;27.90000000000009;31640.27000000021;32;0.10000000000013642;0.0
10971;-22.391818;-44.954595;1042.8;0.09999999999990905;2.66;28.0;31642.93000000021;32;0.09999999999990905;0.0
10972;-22.391806;-44.954616;1043.1;0.2999999999999545;2.54;28.299999999999955;31645.470000000212;32;0.2999999999999545;0.0
10973;-22.391795;-44.954649;1043.5;0.40000000000009095;3.61;28.700000000000045;31649.080000000213;32;0.40000000000009095;0.0
10974;-22.391789;-44.954673;1043.5;0.0;2.56;28.700000000000045;31651.640000000214;32;0.0;0.0
10975;-22.391789;-44.954696;1043.9;0.40000000000009095;2.36;29.100000000000136;31654.000000000215;32;0.40000000000009095;0.0
10976;-22.391786;-44.954724;1043.9;0.0;2.9;29.100000000000136;31656.900000000216;32;0.0;0.0
10977;-22.391784;-44.95475;1045.3;1.3999999999998636;2.68;30.5;31659.580000000216;32;1.3999999999998636;0.0
10978;-22.391783;-44.954777;1045.95;0.650000000000091;2.78;31.15000000000009;31662.360000000215;32;0.650000000000091;0.0
10979;-22.391778;-44.954801;1046.0;0.049999999999954525;2.53;31.200000000000045;31664.890000000214;32;0.049999999999954525;0.0
10980;-22.391772;-44.954824;1046.5;0.5;2.46;31.700000000000045;31667.350000000213;32;0.5;0.0
10981;-22.391762;-44.954849;1046.6;0.09999999999990905;2.8;31.799999999999955;31670.150000000212;32;0.09999999999990905;0.0
10982;-22.391757;-44.954875;1047.0666666666666;0.466666666666697;2.73;32.26666666666665;31672.880000000212;32;0.466666666666697;0.0
10983;-22.391748;-44.954898;1047.5;0.43333333333339397;2.57;32.700000000000045;31675.45000000021;32;0.43333333333339397;0.0
10984;-22.391739;-44.954923;1048.6;1.099999999999909;2.76;33.799999999999955;31678.21000000021;32;1.099999999999909;0.0
10985;-22.391736;-44.954952;1049.0;0.40000000000009095;3.0;34.200000000000045;31681.21000000021;32;0.40000000000009095;0.0
10986;-22.391735;-44.954979;1049.1;0.09999999999990905;2.78;34.299999999999955;31683.99000000021;32;0.09999999999990905;0.0
10987;-22.391729;-44.955005;1049.4;0.3000000000001819;2.76;34.600000000000136;31686.750000000207;32;0.3000000000001819;0.0
10988;-22.391724;-44.955032;1049.7;0.2999999999999545;2.83;34.90000000000009;31689.58000000021;32;0.2999999999999545;0.0
10989;-22.391722;-44.955061;1049.7666666666667;0.06666666666660603;2.99;34.9666666666667;31692.57000000021;32;0.06666666666660603;0.0
10990;-22.39172;-44.955088;1050.0;0.2333333333333485;2.78;35.200000000000045;31695.35000000021;32;0.2333333333333485;0.0
10991;-22.391722;-44.955117;1050.2;0.20000000000004547;2.99;35.40000000000009;31698.34000000021;32;0.20000000000004547;0.0
10992;-22.391724;-44.955157;1050.3;0.09999999999990905;4.12;35.5;31702.46000000021;32;0.09999999999990905;0.0
10993;-22.391723;-44.9552;1050.5;0.20000000000004547;4.42;35.700000000000045;31706.88000000021;32;0.20000000000004547;0.0
10994;-22.391724;-44.955234;1050.5;0.0;3.5;35.700000000000045;31710.38000000021;32;0.0;0.0
10995;-22.391724;-44.955267;1050.8;0.2999999999999545;3.39;36.0;31713.770000000208;32;0.2999999999999545;0.0
10996;-22.391727;-44.955294;1051.3;0.5;2.8;36.5;31716.570000000207;32;0.5;0.0
10997;-22.391736;-44.955325;1051.4;0.10000000000013642;3.34;36.600000000000136;31719.910000000207;32;0.10000000000013642;0.0
10998;-22.391741;-44.955354;1052.1;0.6999999999998181;3.03;37.299999999999955;31722.940000000206;32;0.6999999999998181;0.0
10999;-22.391734;-44.955386;1052.9;0.8000000000001819;3.38;38.100000000000136;31726.320000000207;32;0.8000000000001819;0.0
11000;-22.39173;-44.955419;1053.7;0.7999999999999545;3.42;38.90000000000009;31729.740000000205;32;0.7999999999999545;0.0
11001;-22.391728;-44.955445;1053.8;0.09999999999990905;2.68;39.0;31732.420000000206;32;0.09999999999990905;0.0
11002;-22.391724;-44.955477;1054.5;0.7000000000000455;3.32;39.700000000000045;31735.740000000205;32;0.7000000000000455;0.0
11003;-22.391721;-44.955506;1055.0;0.5;3.0;40.200000000000045;31738.740000000205;32;0.5;0.0
