;latitude;longitude;elevacao;diff_elev;distancias;soma_elev;soma_dist;km_group;desnivel_positivo;desnivel_negativo
5378;-22,3990635;-44,9479471;1142,0;1,0;2,5;220,0;12498,519999999979;13;1,0;0,0
5379;-22,3990795;-44,94793;1142,0;0,0;2,5;220,0;12501,019999999979;13;0,0;0,0
5380;-22,3990955;-44,9479142;1143,0;1,0;2,41;221,0;12503,429999999978;13;1,0;0,0
5381;-22,3991115;-44,9478984;1143,0;0,0;2,41;221,0;12505,839999999978;13;0,0;0,0
5382;-22,3991283;-44,947884;1143,0;0,0;2,38;221,0;12508,219999999978;13;0,0;0,0
5383;-22,399145;-44,9478697;1143,0;0,0;2,37;221,0;12510,589999999978;13;0,0;0,0
5384;-22,3991621;-44,9478557;1143,0;0,0;2,38;221,0;12512,969999999978;13;0,0;0,0
5385;-22,3991792;-44,9478418;1144,0;1,0;2,38;222,0;12515,349999999977;13;1,0;0,0
5386;-22,3991962;-44,9478286;1144,0;0,0;2,33;222,0;12517,679999999977;13;0,0;0,0
5387;-22,3992133;-44,9478155;1144,0;0,0;2,33;222,0;12520,009999999977;13;0,0;0,0
5388;-22,3992302;-44,9478026;1144,0;0,0;2,3;222,0;12522,309999999976;13;0,0;0,0
5389;-22,3992472;-44,94779;1144,0;0,0;2,29;222,0;12524,599999999977;13;0,0;0,0
5390;-22,3992642;-44,9477775;1145,0;1,0;2,29;223,0;12526,889999999978;13;1,0;0,0
5391;-22,3992812;-44,9477649;1145,0;0,0;2,29;223,0;12529,179999999978;13;0,0;0,0
5392;-22,3992984;-44,9477508;1145,0;0,0;2,4;223,0;12531,579999999978;13;0,0;0,0
5393;-22,3993157;-44,9477366;1146,0;1,0;2,41;224,0;12533,989999999978;13;1,0;0,0
5394;-22,3993336;-44,9477208;1146,0;0,0;2,57;224,0;12536,559999999978;13;0,0;0,0
5395;-22,3993515;-44,947705;1147,0;1,0;2,57;225,0;12539,129999999977;13;1,0;0,0
5396;-22,3993705;-44,9476889;1147,0;0,0;2,68;225,0;12541,809999999978;13;0,0;0,0
5397;-22,3993896;-44,9476729;1147,0;0,0;2,69;225,0;12544,499999999978;13;0,0;0,0
5398;-22,3994089;-44,9476579;1148,0;1,0;2,64;226,0;12547,139999999978;13;1,0;0,0
5399;-22,3994282;-44,9476429;1148,0;0,0;2,64;226,0;12549,779999999977;13;0,0;0,0
5400;-22,3994461;-44,9476289;1149,0;1,0;2,46;227,0;12552,239999999976;13;1,0;0,0
5401;-22,3994639;-44,947615;1149,0;0,0;2,44;227,0;12554,679999999977;13;0,0;0,0
5402;-22,3994807;-44,9476013;1149,0;0,0;2,34;227,0;12557,019999999977;13;0,0;0,0
5403;-22,3994974;-44,9475877;1149,0;0,0;2,32;227,0;12559,339999999976;13;0,0;0,0
5404;-22,3995129;-44,9475734;1149,0;0,0;2,27;227,0;12561,609999999977;13;0,0;0,0
5405;-22,3995285;-44,9475592;1150,0;1,0;2,27;228,0;12563,879999999977;13;1,0;0,0
5406;-22,3995428;-44,9475437;1150,0;0,0;2,25;228,0;12566,129999999977;13;0,0;0,0
5407;-22,3995571;-44,9475282;1150,0;0,0;2,25;228,0;12568,379999999977;13;0,0;0,0
5408;-22,3995702;-44,9475108;1151,0;1,0;2,31;229,0;12570,689999999977;13;1,0;0,0
5409;-22,3995833;-44,9474934;1151,0;0,0;2,31;229,0;12572,999999999976;13;0,0;0,0
5410;-22,3995947;-44,9474748;1152,0;1,0;2,29;230,0;12575,289999999977;13;1,0;0,0
5411;-22,3996061;-44,9474562;1152,0;0,0;2,29;230,0;12577,579999999978;13;0,0;0,0
5412;-22,3996156;-44,9474367;1152,0;0,0;2,27;230,0;12579,849999999979;13;0,0;0,0
5413;-22,3996251;-44,9474173;1152,0;0,0;2,26;230,0;12582,109999999979;13;0,0;0,0
5414;-22,399633;-44,9473978;1152,0;0,0;2,19;230,0;12584,29999999998;13;0,0;0,0
5415;-22,399641;-44,9473782;1153,0;1,0;2,2;231,0;12586,49999999998;13;1,0;0,0
5416;-22,3996477;-44,9473593;1153,0;0,0;2,08;231,0;12588,57999999998;13;0,0;0,0
5417;-22,3996544;-44,9473403;1153,0;0,0;2,09;231,0;12590,66999999998;13;0,0;0,0
5418;-22,3996596;-44,9473222;1153,0;0,0;1,95;231,0;12592,61999999998;13;0,0;0,0
5419;-22,3996648;-44,9473042;1153,0;0,0;1,94;231,0;12594,559999999981;13;0,0;0,0
5420;-22,3996684;-44,9472867;1154,0;1,0;1,84;232,0;12596,399999999981;13;1,0;0,0
5421;-22,399672;-44,9472693;1154,0;0,0;1,83;232,0;12598,229999999981;13;0,0;0,0
5422;-22,3996757;-44,9472514;1154,0;0,0;1,89;232,0;12600,11999999998;13;0,0;0,0
5423;-22,3996795;-44,9472335;1155,0;1,0;1,89;233,0;12602,00999999998;13;1,0;0,0
5424;-22,3996836;-44,9472151;1155,0;0,0;1,95;233,0;12603,959999999981;13;0,0;0,0
5425;-22,3996877;-44,9471966;1156,0;1,0;1,96;234,0;12605,91999999998;13;1,0;0,0
5426;-22,3996931;-44,9471785;1156,0;0,0;1,96;234,0;12607,87999999998;13;0,0;0,0
5427;-22,3996985;-44,9471604;1156,0;0,0;1,96;234,0;12609,839999999978;13;0,0;0,0
5428;-22,3997043;-44,9471433;1156,0;0,0;1,87;234,0;12611,70999999998;13;0,0;0,0
5429;-22,3997101;-44,9471263;1156,0;0,0;1,86;234,0;12613,56999999998;13;0,0;0,0
5430;-22,3997156;-44,9471098;1157,0;1,0;1,8;235,0;12615,369999999979;13;1,0;0,0
5431;-22,3997211;-44,9470934;1157,0;0,0;1,79;235,0;12617,15999999998;13;0,0;0,0
5432;-22,3997269;-44,9470771;1157,0;0,0;1,8;235,0;12618,95999999998;13;0,0;0,0
5433;-22,3997326;-44,9470608;1157,0;0,0;1,79;235,0;12620,74999999998;13;0,0;0,0
5434;-22,3997386;-44,9470441;1157,0;0,0;1,84;235,0;12622,58999999998;13;0,0;0,0
5435;-22,3997445;-44,9470274;1158,0;1,0;1,84;236,0;12624,42999999998;13;1,0;0,0
5436;-22,3997514;-44,9470106;1158,0;0,0;1,89;236,0;12626,31999999998;13;0,0;0,0
5437;-22,3997582;-44,9469939;1158,0;0,0;1,88;236,0;12628,199999999979;13;0,0;0,0
5438;-22,3997661;-44,9469768;1158,0;0,0;1,97;236,0;12630,169999999978;13;0,0;0,0
5439;-22,399774;-44,9469598;1158,0;0,0;1,96;236,0;12632,129999999977;13;0,0;0,0
5440;-22,3997822;-44,9469423;1159,0;1,0;2,02;237,0;12634,149999999978;13;1,0;0,0
5441;-22,3997905;-44,9469248;1159,0;0,0;2,02;237,0;12636,169999999978;13;0,0;0,0
5442;-22,3997989;-44,9469078;1159,0;0,0;1,98;237,0;12638,149999999978;13;0,0;0,0
5443;-22,3998073;-44,9468909;1159,0;0,0;1,97;237,0;12640,119999999977;13;0,0;0,0
5444;-22,3998155;-44,9468748;1159,0;0,0;1,89;237,0;12642,009999999977;13;0,0;0,0
5445;-22,3998237;-44,9468587;1160,0;1,0;1,89;238,0;12643,899999999976;13;1,0;0,0
5446;-22,3998316;-44,9468431;1160,0;0,0;1,83;238,0;12645,729999999976;13;0,0;0,0
5447;-22,3998396;-44,9468275;1160,0;0,0;1,83;238,0;12647,559999999976;13;0,0;0,0
5448;-22,3998482;-44,9468113;1160,0;0,0;1,92;238,0;12649,479999999976;13;0,0;0,0
5449;-22,3998567;-44,9467951;1160,0;0,0;1,91;238,0;12651,389999999976;13;0,0;0,0
5450;-22,3998655;-44,9467793;1161,0;1,0;1,9;239,0;12653,289999999975;13;1,0;0,0
5451;-22,3998745;-44,9467636;1161,0;0,0;1,9;239,0;12655,189999999975;13;0,0;0,0
5452;-22,3998838;-44,9467479;1161,0;0,0;1,92;239,0;12657,109999999975;13;0,0;0,0
5453;-22,3998932;-44,9467322;1161,0;0,0;1,92;239,0;12659,029999999975;13;0,0;0,0
5454;-22,3999026;-44,9467154;1161,0;0,0;2,02;239,0;12661,049999999976;13;0,0;0,0
5455;-22,399912;-44,9466986;1162,0;1,0;2,02;240,0;12663,069999999976;13;1,0;0,0
5456;-22,3999218;-44,9466813;1162,0;0,0;2,09;240,0;12665,159999999976;13;0,0;0,0
5457;-22,3999316;-44,946664;1162,0;0,0;2,09;240,0;12667,249999999976;13;0,0;0,0
5458;-22,399943;-44,9466467;1162,0;0,0;2,18;240,0;12669,429999999977;13;0,0;0,0
5459;-22,3999545;-44,9466295;1162,0;0,0;2,18;240,0;12671,609999999977;13;0,0;0,0
5460;-22,3999672;-44,9466126;1163,0;1,0;2,24;241,0;12673,849999999977;13;1,0;0,0
5461;-22,3999799;-44,9465957;1163,0;0,0;2,24;241,0;12676,089999999976;13;0,0;0,0
5462;-22,3999934;-44,9465803;1163,0;0,0;2,18;241,0;12678,269999999977;13;0,0;0,0
5463;-22,400007;-44,9465649;1163,0;0,0;2,19;241,0;12680,459999999977;13;0,0;0,0
5464;-22,4000214;-44,9465515;1163,0;0,0;2,11;241,0;12682,569999999978;13;0,0;0,0
5465;-22,4000359;-44,9465381;1164,0;1,0;2,12;242,0;12684,689999999979;13;1,0;0,0
5466;-22,4000513;-44,9465262;1164,0;0,0;2,1;242,0;12686,789999999979;13;0,0;0,0
5467;-22,4000667;-44,9465144;1164,0;0,0;2,1;242,0;12688,88999999998;13;0,0;0,0
5468;-22,4000834;-44,9465043;1164,0;0,0;2,13;242,0;12691,019999999979;13;0,0;0,0
5469;-22,4001001;-44,9464943;1164,0;0,0;2,12;242,0;12693,13999999998;13;0,0;0,0
5470;-22,4001182;-44,946485;1164,0;0,0;2,23;242,0;12695,369999999979;13;0,0;0,0
5471;-22,4001363;-44,9464758;1164,0;0,0;2,22;242,0;12697,589999999978;13;0,0;0,0
5472;-22,4001556;-44,9464674;1164,0;0,0;2,31;242,0;12699,899999999978;13;0,0;0,0
5473;-22,400175;-44,946459;1164,0;0,0;2,32;242,0;12702,219999999978;13;0,0;0,0
5474;-22,4001954;-44,9464519;1164,0;0,0;2,38;242,0;12704,599999999977;13;0,0;0,0
5475;-22,4002158;-44,9464448;1165,0;1,0;2,38;243,0;12706,979999999976;13;1,0;0,0
5476;-22,4002363;-44,9464394;1165,0;0,0;2,35;243,0;12709,329999999976;13;0,0;0,0
5477;-22,4002569;-44,9464343;1165,0;0,0;2,35;243,0;12711,679999999977;13;0,0;0,0
5478;-22,4002765;-44,9464294;1165,0;0,0;2,24;243,0;12713,919999999976;13;0,0;0,0
5479;-22,4002962;-44,9464245;1165,0;0,0;2,25;243,0;12716,169999999976;13;0,0;0,0
5480;-22,4003147;-44,9464189;1165,0;0,0;2,14;243,0;12718,309999999976;13;0,0;0,0
5481;-22,4003332;-44,9464133;1165,0;0,0;2,14;243,0;12720,449999999975;13;0,0;0,0
5482;-22,4003516;-44,9464073;1165,0;0,0;2,14;243,0;12722,589999999975;13;0,0;0,0
5483;-22,40037;-44,9464013;1165,0;0,0;2,14;243,0;12724,729999999974;13;0,0;0,0
5484;-22,4003894;-44,9463947;1165,0;0,0;2,26;243,0;12726,989999999974;13;0,0;0,0
5485;-22,4004089;-44,9463881;1166,0;1,0;2,27;244,0;12729,259999999975;13;1,0;0,0
5486;-22,4004281;-44,946381;1166,0;0,0;2,26;244,0;12731,519999999975;13;0,0;0,0
5487;-22,4004473;-44,9463739;1166,0;0,0;2,26;244,0;12733,779999999975;13;0,0;0,0
5488;-22,4004648;-44,9463669;1166,0;0,0;2,07;244,0;12735,849999999975;13;0,0;0,0
5489;-22,4004824;-44,94636;1166,0;0,0;2,08;244,0;12737,929999999975;13;0,0;0,0
5490;-22,4004987;-44,946353;1166,0;0,0;1,95;244,0;12739,879999999976;13;0,0;0,0
5491;-22,4005151;-44,9463461;1166,0;0,0;1,96;244,0;12741,839999999975;13;0,0;0,0
5492;-22,4005312;-44,9463378;1166,0;0,0;1,98;244,0;12743,819999999974;13;0,0;0,0
5493;-22,4005474;-44,9463295;1167,0;1,0;1,99;245,0;12745,809999999974;13;1,0;0,0
5494;-22,4005633;-44,9463196;1167,0;0,0;2,04;245,0;12747,849999999975;13;0,0;0,0
5495;-22,4005793;-44,9463099;1168,0;1,0;2,04;246,0;12749,889999999976;13;1,0;0,0
5496;-22,4005949;-44,9462976;1168,0;0,0;2,15;246,0;12752,039999999975;13;0,0;0,0
5497;-22,4006106;-44,9462854;1168,0;0,0;2,15;246,0;12754,189999999975;13;0,0;0,0
5498;-22,4006255;-44,9462719;1168,0;0,0;2,16;246,0;12756,349999999975;13;0,0;0,0
5499;-22,4006405;-44,9462584;1168,0;0,0;2,17;246,0;12758,519999999975;13;0,0;0,0
5500;-22,400655;-44,946245;1169,0;1,0;2,12;247,0;12760,639999999976;13;1,0;0,0
5501;-22,4006696;-44,9462316;1169,0;0,0;2,13;247,0;12762,769999999975;13;0,0;0,0
5502;-22,4006833;-44,9462186;1169,0;0,0;2,03;247,0;12764,799999999976;13;0,0;0,0
5503;-22,4006973;-44,9462057;1169,0;0,0;2,05;247,0;12766,849999999975;13;0,0;0,0
5504;-22,4007102;-44,9461931;1169,0;0,0;1,93;247,0;12768,779999999975;13;0,0;0,0
5505;-22,4007231;-44,9461804;1170,0;1,0;1,94;248,0;12770,719999999976;13;1,0;0,0
5506;-22,4007345;-44,9461682;1170,0;0,0;1,78;248,0;12772,499999999976;13;0,0;0,0
5507;-22,4007459;-44,9461561;1170,0;0,0;1,78;248,0;12774,279999999977;13;0,0;0,0
5508;-22,4007559;-44,9461439;1170,0;0,0;1,68;248,0;12775,959999999977;13;0,0;0,0
5509;-22,4007659;-44,946132;1170,0;0,0;1,65;248,0;12777,609999999977;13;0,0;0,0
5510;-22,4007762;-44,94612;1171,0;1,0;1,68;249,0;12779,289999999977;13;1,0;0,0
5511;-22,4007866;-44,946108;1171,0;0,0;1,69;249,0;12780,979999999978;13;0,0;0,0
5512;-22,4007978;-44,9460952;1171,0;0,0;1,81;249,0;12782,789999999977;13;0,0;0,0
5513;-22,400809;-44,9460824;1171,0;0,0;1,81;249,0;12784,599999999977;13;0,0;0,0
5514;-22,4008206;-44,9460685;1171,0;0,0;1,93;249,0;12786,529999999977;13;0,0;0,0
5515;-22,4008323;-44,9460545;1172,0;1,0;1,94;250,0;12788,469999999978;13;1,0;0,0
5516;-22,400844;-44,9460398;1172,0;0,0;1,99;250,0;12790,459999999977;13;0,0;0,0
5517;-22,4008557;-44,9460251;1172,0;0,0;1,99;250,0;12792,449999999977;13;0,0;0,0
5518;-22,4008671;-44,9460088;1172,0;0,0;2,1;250,0;12794,549999999977;13;0,0;0,0
5519;-22,4008785;-44,9459925;1172,0;0,0;2,1;250,0;12796,649999999978;13;0,0;0,0
5520;-22,4008896;-44,9459758;1173,0;1,0;2,11;251,0;12798,759999999978;13;1,0;0,0
5521;-22,4009007;-44,9459591;1173,0;0,0;2,11;251,0;12800,869999999979;13;0,0;0,0
5522;-22,4009122;-44,9459432;1173,0;0,0;2,08;251,0;12802,949999999979;13;0,0;0,0
5523;-22,4009238;-44,9459273;1173,0;0,0;2,08;251,0;12805,029999999979;13;0,0;0,0
5524;-22,4009365;-44,9459134;1173,0;0,0;2,01;251,0;12807,039999999979;13;0,0;0,0
5525;-22,4009493;-44,9458995;1173,0;0,0;2,02;251,0;12809,05999999998;13;0,0;0,0
5526;-22,400963;-44,9458865;1173,0;0,0;2,03;251,0;12811,08999999998;13;0,0;0,0
5527;-22,4009769;-44,9458735;1173,0;0,0;2,04;251,0;12813,129999999981;13;0,0;0,0
5528;-22,4009921;-44,9458617;1173,0;0,0;2,08;251,0;12815,209999999981;13;0,0;0,0
5529;-22,4010074;-44,94585;1173,0;0,0;2,08;251,0;12817,28999999998;13;0,0;0,0
5530;-22,4010238;-44,9458405;1174,0;1,0;2,07;252,0;12819,35999999998;13;1,0;0,0
5531;-22,4010402;-44,945831;1174,0;0,0;2,07;252,0;12821,42999999998;13;0,0;0,0
5532;-22,4010577;-44,9458245;1174,0;0,0;2,06;252,0;12823,48999999998;13;0,0;0,0
5533;-22,4010751;-44,945818;1174,0;0,0;2,05;252,0;12825,539999999979;13;0,0;0,0
5534;-22,4010925;-44,9458133;1174,0;0,0;1,99;252,0;12827,529999999979;13;0,0;0,0
5535;-22,4011099;-44,9458087;1175,0;1,0;1,99;253,0;12829,519999999979;13;1,0;0,0
5536;-22,4011271;-44,9458055;1175,0;0,0;1,94;253,0;12831,45999999998;13;0,0;0,0
5537;-22,4011444;-44,9458024;1175,0;0,0;1,95;253,0;12833,40999999998;13;0,0;0,0
5538;-22,4011623;-44,9458006;1175,0;0,0;2,0;253,0;12835,40999999998;13;0,0;0,0
5539;-22,4011802;-44,9457988;1175,0;0,0;2,0;253,0;12837,40999999998;13;0,0;0,0
5540;-22,4011994;-44,9457977;1176,0;1,0;2,14;254,0;12839,54999999998;13;1,0;0,0
5541;-22,4012186;-44,9457966;1176,0;0,0;2,14;254,0;12841,689999999979;13;0,0;0,0
5542;-22,4012385;-44,9457954;1176,0;0,0;2,22;254,0;12843,909999999978;13;0,0;0,0
5543;-22,4012585;-44,9457943;1176,0;0,0;2,23;254,0;12846,139999999978;13;0,0;0,0
5544;-22,401278;-44,9457932;1176,0;0,0;2,17;254,0;12848,309999999978;13;0,0;0,0
5545;-22,4012974;-44,9457922;1177,0;1,0;2,16;255,0;12850,469999999978;13;1,0;0,0
5546;-22,4013161;-44,9457907;1177,0;0,0;2,09;255,0;12852,559999999978;13;0,0;0,0
5547;-22,4013348;-44,9457892;1177,0;0,0;2,09;255,0;12854,649999999978;13;0,0;0,0
5548;-22,4013525;-44,9457862;1177,0;0,0;1,99;255,0;12856,639999999978;13;0,0;0,0
5549;-22,4013703;-44,9457832;1177,0;0,0;2,0;255,0;12858,639999999978;13;0,0;0,0
5550;-22,4013871;-44,94578;1178,0;1,0;1,9;256,0;12860,539999999977;13;1,0;0,0
5551;-22,4014042;-44,9457769;1178,0;0,0;1,93;256,0;12862,469999999978;13;0,0;0,0
5552;-22,4014209;-44,9457733;1178,0;0,0;1,89;256,0;12864,359999999977;13;0,0;0,0
5553;-22,4014376;-44,9457697;1178,0;0,0;1,89;256,0;12866,249999999976;13;0,0;0,0
5554;-22,4014549;-44,9457639;1178,0;0,0;2,01;256,0;12868,259999999977;13;0,0;0,0
5555;-22,4014722;-44,9457581;1179,0;1,0;2,01;257,0;12870,269999999977;13;1,0;0,0
5556;-22,4014895;-44,9457495;1179,0;0,0;2,12;257,0;12872,389999999978;13;0,0;0,0
5557;-22,4015069;-44,9457408;1179,0;0,0;2,13;257,0;12874,519999999977;13;0,0;0,0
5558;-22,4015233;-44,94573;1179,0;0,0;2,14;257,0;12876,659999999976;13;0,0;0,0
5559;-22,4015397;-44,9457192;1179,0;0,0;2,14;257,0;12878,799999999976;13;0,0;0,0
5560;-22,4015549;-44,9457067;1179,0;0,0;2,12;257,0;12880,919999999976;13;0,0;0,0
5561;-22,4015703;-44,9456943;1179,0;0,0;2,13;257,0;12883,049999999976;13;0,0;0,0
5562;-22,4015847;-44,9456809;1179,0;0,0;2,11;257,0;12885,159999999976;13;0,0;0,0
5563;-22,4015991;-44,9456676;1180,0;1,0;2,11;258,0;12887,269999999977;13;1,0;0,0
5564;-22,4016129;-44,9456542;1180,0;0,0;2,06;258,0;12889,329999999976;13;0,0;0,0
5565;-22,4016267;-44,9456409;1181,0;1,0;2,06;259,0;12891,389999999976;13;1,0;0,0
5566;-22,4016401;-44,9456281;1181,0;0,0;1,99;259,0;12893,379999999976;13;0,0;0,0
5567;-22,4016534;-44,9456154;1181,0;0,0;1,97;259,0;12895,349999999975;13;0,0;0,0
5568;-22,4016661;-44,9456028;1181,0;0,0;1,92;259,0;12897,269999999975;13;0,0;0,0
5569;-22,4016788;-44,9455903;1181,0;0,0;1,91;259,0;12899,179999999975;13;0,0;0,0
5570;-22,4016902;-44,9455777;1182,0;1,0;1,81;260,0;12900,989999999974;13;1,0;0,0
5571;-22,4017019;-44,9455651;1182,0;0,0;1,84;260,0;12902,829999999974;13;0,0;0,0
5572;-22,401713;-44,9455522;1182,0;0,0;1,81;260,0;12904,639999999974;13;0,0;0,0
5573;-22,4017244;-44,9455393;1182,0;0,0;1,83;260,0;12906,469999999974;13;0,0;0,0
5574;-22,4017357;-44,945526;1182,0;0,0;1,86;260,0;12908,329999999974;13;0,0;0,0
5575;-22,401747;-44,9455127;1182,0;0,0;1,86;260,0;12910,189999999975;13;0,0;0,0
5576;-22,4017585;-44,9454992;1182,0;0,0;1,89;260,0;12912,079999999974;13;0,0;0,0
5577;-22,4017701;-44,9454858;1182,0;0,0;1,89;260,0;12913,969999999974;13;0,0;0,0
5578;-22,4017817;-44,9454723;1182,0;0,0;1,89;260,0;12915,859999999973;13;0,0;0,0
5579;-22,4017935;-44,9454588;1182,0;0,0;1,91;260,0;12917,769999999973;13;0,0;0,0
5580;-22,4018059;-44,9454468;1183,0;1,0;1,85;261,0;12919,619999999974;13;1,0;0,0
5581;-22,4018183;-44,9454348;1183,0;0,0;1,85;261,0;12921,469999999974;13;0,0;0,0
5582;-22,4018317;-44,9454245;1183,0;0,0;1,83;261,0;12923,299999999974;13;0,0;0,0
5583;-22,4018452;-44,9454142;1183,0;0,0;1,84;261,0;12925,139999999974;13;0,0;0,0
5584;-22,4018599;-44,9454059;1183,0;0,0;1,84;261,0;12926,979999999974;13;0,0;0,0
5585;-22,4018747;-44,9453977;1184,0;1,0;1,85;262,0;12928,829999999974;13;1,0;0,0
5586;-22,4018899;-44,9453924;1184,0;0,0;1,78;262,0;12930,609999999975;13;0,0;0,0
5587;-22,4019051;-44,9453872;1184,0;0,0;1,77;262,0;12932,379999999976;13;0,0;0,0
5588;-22,4019205;-44,9453841;1184,0;0,0;1,74;262,0;12934,119999999975;13;0,0;0,0
5589;-22,4019359;-44,9453811;1184,0;0,0;1,74;262,0;12935,859999999975;13;0,0;0,0
5590;-22,4019512;-44,9453798;1185,0;1,0;1,71;263,0;12937,569999999974;13;1,0;0,0
5591;-22,4019666;-44,9453784;1185,0;0,0;1,72;263,0;12939,289999999974;13;0,0;0,0
5592;-22,4019823;-44,9453781;1186,0;1,0;1,75;264,0;12941,039999999974;13;1,0;0,0
5593;-22,4019981;-44,9453778;1186,0;0,0;1,76;264,0;12942,799999999974;13;0,0;0,0
5594;-22,4020144;-44,9453782;1187,0;1,0;1,81;265,0;12944,609999999973;13;1,0;0,0
5595;-22,4020307;-44,9453786;1188,0;1,0;1,81;266,0;12946,419999999973;13;1,0;0,0
5596;-22,4020473;-44,9453786;1188,0;0,0;1,85;266,0;12948,269999999973;13;0,0;0,0
5597;-22,402064;-44,9453787;1188,0;0,0;1,86;266,0;12950,129999999974;13;0,0;0,0
5598;-22,4020803;-44,9453784;1188,0;0,0;1,81;266,0;12951,939999999973;13;0,0;0,0
5599;-22,4020967;-44,9453781;1188,0;0,0;1,82;266,0;12953,759999999973;13;0,0;0,0
5600;-22,4021131;-44,945378;1189,0;1,0;1,82;267,0;12955,579999999973;13;1,0;0,0
5601;-22,4021295;-44,945378;1189,0;0,0;1,82;267,0;12957,399999999972;13;0,0;0,0
5602;-22,4021456;-44,9453793;1189,0;0,0;1,8;267,0;12959,199999999972;13;0,0;0,0
5603;-22,402162;-44,9453806;1189,0;0,0;1,83;267,0;12961,029999999972;13;0,0;0,0
5604;-22,4021782;-44,9453825;1189,0;0,0;1,81;267,0;12962,839999999971;13;0,0;0,0
5605;-22,4021944;-44,9453844;1190,0;1,0;1,81;268,0;12964,64999999997;13;1,0;0,0
5606;-22,4022108;-44,9453862;1190,0;0,0;1,83;268,0;12966,47999999997;13;0,0;0,0
5607;-22,4022273;-44,9453881;1190,0;0,0;1,85;268,0;12968,32999999997;13;0,0;0,0
5608;-22,4022444;-44,9453908;1190,0;0,0;1,92;268,0;12970,24999999997;13;0,0;0,0
5609;-22,4022617;-44,9453935;1190,0;0,0;1,94;268,0;12972,189999999971;13;0,0;0,0
5610;-22,4022799;-44,9453957;1191,0;1,0;2,04;269,0;12974,229999999972;13;1,0;0,0
5611;-22,4022982;-44,945398;1191,0;0,0;2,05;269,0;12976,279999999972;13;0,0;0,0
5612;-22,4023168;-44,9454002;1191,0;0,0;2,08;269,0;12978,359999999971;13;0,0;0,0
5613;-22,4023353;-44,9454024;1191,0;0,0;2,07;269,0;12980,429999999971;13;0,0;0,0
5614;-22,4023534;-44,9454051;1191,0;0,0;2,03;269,0;12982,459999999972;13;0,0;0,0
5615;-22,4023714;-44,9454079;1192,0;1,0;2,02;270,0;12984,479999999972;13;1,0;0,0
5616;-22,4023888;-44,9454118;1192,0;0,0;1,98;270,0;12986,459999999972;13;0,0;0,0
5617;-22,4024062;-44,9454158;1192,0;0,0;1,98;270,0;12988,439999999971;13;0,0;0,0
5618;-22,4024238;-44,9454196;1192,0;0,0;2,0;270,0;12990,439999999971;13;0,0;0,0
5619;-22,4024414;-44,9454234;1192,0;0,0;2,0;270,0;12992,439999999971;13;0,0;0,0
5620;-22,4024582;-44,9454283;1193,0;1,0;1,93;271,0;12994,369999999972;13;1,0;0,0
5621;-22,4024749;-44,9454333;1193,0;0,0;1,93;271,0;12996,299999999972;13;0,0;0,0
5622;-22,4024904;-44,9454379;1193,0;0,0;1,79;271,0;12998,089999999973;13;0,0;0,0
5623;-22,4025059;-44,9454425;1193,0;0,0;1,79;271,0;12999,879999999974;13;0,0;0,0
5624;-22,402521;-44,9454458;1193,0;0,0;1,71;271,0;13001,589999999973;14;0,0;0,0
5625;-22,4025362;-44,9454491;1194,0;1,0;1,72;272,0;13003,309999999972;14;1,0;0,0
5626;-22,4025518;-44,945451;1194,0;0,0;1,75;272,0;13005,059999999972;14;0,0;0,0
5627;-22,4025674;-44,9454529;1194,0;0,0;1,75;272,0;13006,809999999972;14;0,0;0,0
5628;-22,4025829;-44,9454549;1194,0;0,0;1,74;272,0;13008,549999999972;14;0,0;0,0
5629;-22,4025985;-44,945457;1194,0;0,0;1,75;272,0;13010,299999999972;14;0,0;0,0
5630;-22,4026141;-44,9454595;1195,0;1,0;1,75;273,0;13012,049999999972;14;1,0;0,0
5631;-22,4026297;-44,945462;1195,0;0,0;1,75;273,0;13013,799999999972;14;0,0;0,0
5632;-22,4026456;-44,9454645;1195,0;0,0;1,79;273,0;13015,589999999973;14;0,0;0,0
5633;-22,4026615;-44,9454671;1195,0;0,0;1,79;273,0;13017,379999999974;14;0,0;0,0
5634;-22,4026782;-44,9454689;1195,0;0,0;1,87;273,0;13019,249999999975;14;0,0;0,0
5635;-22,402695;-44,9454707;1196,0;1,0;1,88;274,0;13021,129999999974;14;1,0;0,0
5636;-22,4027123;-44,9454718;1196,0;0,0;1,93;274,0;13023,059999999974;14;0,0;0,0
5637;-22,4027296;-44,9454729;1196,0;0,0;1,93;274,0;13024,989999999974;14;0,0;0,0
5638;-22,402747;-44,9454731;1196,0;0,0;1,93;274,0;13026,919999999975;14;0,0;0,0
5639;-22,4027643;-44,9454734;1196,0;0,0;1,92;274,0;13028,839999999975;14;0,0;0,0
5640;-22,402781;-44,9454735;1197,0;1,0;1,86;275,0;13030,699999999975;14;1,0;0,0
5641;-22,4027977;-44,9454737;1197,0;0,0;1,86;275,0;13032,559999999976;14;0,0;0,0
5642;-22,4028149;-44,9454736;1197,0;0,0;1,91;275,0;13034,469999999976;14;0,0;0,0
5643;-22,4028321;-44,9454735;1197,0;0,0;1,91;275,0;13036,379999999976;14;0,0;0,0
5644;-22,4028493;-44,9454732;1197,0;0,0;1,91;275,0;13038,289999999975;14;0,0;0,0
5645;-22,4028664;-44,9454729;1198,0;1,0;1,9;276,0;13040,189999999975;14;1,0;0,0
5646;-22,4028836;-44,9454726;1198,0;0,0;1,91;276,0;13042,099999999975;14;0,0;0,0
